symbol,timestamp,open,high,low,close,volume,trade_count,vwap
SPY,2026-08-11 17:29:00+00:00,770.87,770.9701,770.84,770.85,42404.0,1021.0,770.915428
SPY,2026-08-11 17:30:00+00:00,770.85,770.9,770.74,770.81,31697.0,1137.0,770.816393
SPY,2026-08-11 17:31:00+00:00,770.8,770.84,770.73,770.77,34855.0,1132.0,770.786066
SPY,2026-08-11 17:32:00+00:00,770.77,770.8,770.73,770.73,22234.0,675.0,770.774305
SPY,2026-08-11 17:33:00+00:00,770.75,770.89,770.75,770.795,21047.0,714.0,770.830834
SPY,2026-08-11 17:34:00+00:00,770.81,770.95,770.75,770.94,47672.0,1059.0,770.800125
SPY,2026-08-11 17:35:00+00:00,770.945,771.13,770.945,771.04,49786.0,1017.0,771.07356
SPY,2026-08-11 17:36:00+00:00,771.04,771.07,770.97,771.01,43242.0,939.0,771.026993
SPY,2026-08-11 17:37:00+00:00,771.0,771.01,770.905,770.9399,67515.0,1224.0,770.968597
SPY,2026-08-11 17:38:00+00:00,770.92,770.95,770.77,770.78,55441.0,1146.0,770.856051
SPY,2026-08-11 17:39:00+00:00,770.77,770.915,770.77,770.875,20047.0,639.0,770.823252
SPY,2026-08-11 17:40:00+00:00,770.89,771.02,770.79,771.0,50445.0,819.0,770.899825
SPY,2026-08-11 17:41:00+00:00,770.99,771.16,770.9,771.14,34026.0,789.0,771.079936
SPY,2026-08-11 17:42:00+00:00,771.14,771.28,771.13,771.26,80634.0,1135.0,771.238354
SPY,2026-08-11 17:43:00+00:00,771.24,771.31,771.2,771.21,33404.0,746.0,771.246956
SPY,2026-08-11 17:44:00+00:00,771.21,771.28,771.2,771.27,32390.0,704.0,771.234305
SPY,2026-08-11 17:45:00+00:00,771.26,771.27,771.12,771.21,27818.0,706.0,771.19979
SPY,2026-08-11 17:46:00+00:00,771.25,771.26,771.14,771.23,26248.0,656.0,771.200687
SPY,2026-08-11 17:47:00+00:00,771.23,771.25,771.15,771.25,25689.0,554.0,771.198406
SPY,2026-08-11 17:48:00+00:00,771.27,771.355,771.24,771.31,34016.0,668.0,771.316846
SPY,2026-08-11 17:49:00+00:00,771.3,771.33,771.15,771.1703,26545.0,677.0,771.228349
SPY,2026-08-11 17:50:00+00:00,771.195,771.3,771.195,771.25,29332.0,4364.0,771.251916
SPY,2026-08-11 17:51:00+00:00,771.27,771.29,771.15,771.22,25569.0,701.0,771.230516
SPY,2026-08-11 17:52:00+00:00,771.2,771.2787,771.17,771.26,28764.0,587.0,771.225225
SPY,2026-08-11 17:53:00+00:00,771.255,771.26,771.17,771.25,37001.0,774.0,771.224574
SPY,2026-08-11 17:54:00+00:00,771.25,771.33,771.23,771.295,32055.0,702.0,771.295228
SPY,2026-08-11 17:55:00+00:00,771.31,771.31,771.2,771.24,41768.0,898.0,771.241667
SPY,2026-08-11 17:56:00+00:00,771.24,771.24,771.115,771.15,47214.0,867.0,771.188717
SPY,2026-08-11 17:57:00+00:00,771.16,771.25,771.12,771.14,24388.0,676.0,771.17926
SPY,2026-08-11 17:58:00+00:00,771.12,771.27,771.11,771.26,31500.0,808.0,771.207601
SPY,2026-08-11 17:59:00+00:00,771.25,771.29,771.195,771.2399,23746.0,634.0,771.245594
SPY,2026-08-11 18:00:00+00:00,771.22,771.2395,771.08,771.16,40129.0,898.0,771.173459
SPY,2026-08-11 18:01:00+00:00,771.1103,771.17,771.04,771.05,74560.0,1156.0,771.132402
SPY,2026-08-11 18:02:00+00:00,771.04,771.05,770.9,770.98,44591.0,1108.0,770.968409
SPY,2026-08-11 18:03:00+00:00,770.98,771.12,770.97,771.11,82525.0,1153.0,771.060446
SPY,2026-08-11 18:04:00+00:00,771.11,771.14,770.98,771.065,46675.0,1004.0,771.078891
SPY,2026-08-11 18:05:00+00:00,771.07,771.16,770.945,771.0,29630.0,757.0,771.055141
SPY,2026-08-11 18:06:00+00:00,771.005,771.05,770.76,770.76,57175.0,1149.0,770.871347
SPY,2026-08-11 18:07:00+00:00,770.76,770.89,770.73,770.825,45004.0,939.0,770.786918
SPY,2026-08-11 18:08:00+00:00,770.85,770.89,770.71,770.73,30193.0,813.0,770.798761
SPY,2026-08-11 18:09:00+00:00,770.74,770.82,770.67,770.69,30631.0,758.0,770.752667
SPY,2026-08-11 18:10:00+00:00,770.7,770.78,770.65,770.75,39216.0,812.0,770.714982
SPY,2026-08-11 18:11:00+00:00,770.76,770.89,770.74,770.85,108799.0,1464.0,770.845542
SPY,2026-08-11 18:12:00+00:00,770.85,770.9,770.76,770.78,46410.0,950.0,770.840668
SPY,2026-08-11 18:13:00+00:00,770.81,770.91,770.75,770.78,62237.0,1061.0,770.868305
SPY,2026-08-11 18:14:00+00:00,770.79,770.87,770.77,770.835,28637.0,785.0,770.823954
SPY,2026-08-11 18:15:00+00:00,770.84,770.94,770.79,770.79,29664.0,760.0,770.837036
SPY,2026-08-11 18:16:00+00:00,770.805,770.825,770.72,770.725,29209.0,799.0,770.76941
SPY,2026-08-11 18:17:00+00:00,770.72,770.75,770.65,770.66,45944.0,849.0,770.721026
SPY,2026-08-11 18:18:00+00:00,770.65,770.76,770.64,770.73,44311.0,904.0,770.721893
SPY,2026-08-11 18:19:00+00:00,770.74,770.84,770.69,770.75,40456.0,1103.0,770.761295
SPY,2026-08-11 18:20:00+00:00,770.74,770.75,770.5,770.52,49542.0,882.0,770.642125
SPY,2026-08-11 18:21:00+00:00,770.535,770.54,770.33,770.42,57307.0,1052.0,770.436653
SPY,2026-08-11 18:22:00+00:00,770.4,770.45,770.36,770.41,50920.0,911.0,770.403248
SPY,2026-08-11 18:23:00+00:00,770.42,770.44,770.28,770.3132,37237.0,998.0,770.380528
SPY,2026-08-11 18:24:00+00:00,770.34,770.51,770.31,770.49,80700.0,1293.0,770.376075
SPY,2026-08-11 18:25:00+00:00,770.5,770.56,770.47,770.55,34237.0,629.0,770.513018
SPY,2026-08-11 18:26:00+00:00,770.55,770.55,770.38,770.38,41916.0,925.0,770.472693
SPY,2026-08-11 18:27:00+00:00,770.39,770.41,770.06,770.105,70981.0,1324.0,770.174547
SPY,2026-08-11 18:28:00+00:00,770.08,770.1,769.8609,769.895,105468.0,2052.0,769.998443
SPY,2026-08-11 18:29:00+00:00,769.9,769.9299,769.2,769.5,216022.0,3261.0,769.696783
SPY,2026-08-11 18:30:00+00:00,769.52,769.86,769.515,769.805,108645.0,1842.0,769.649939
SPY,2026-08-11 18:31:00+00:00,769.8,769.99,769.78,769.97,565679.0,1521.0,769.906377
SPY,2026-08-11 18:32:00+00:00,769.97,770.045,769.84,769.985,63159.0,1214.0,769.933986
SPY,2026-08-11 18:33:00+00:00,769.98,770.05,769.86,769.875,59766.0,1060.0,769.971349
SPY,2026-08-11 18:34:00+00:00,769.89,770.05,769.89,770.0,34580.0,1018.0,769.992533
SPY,2026-08-11 18:35:00+00:00,770.005,770.16,769.93,770.0801,66913.0,1440.0,770.063492
SPY,2026-08-11 18:36:00+00:00,770.1005,770.165,770.0625,770.11,35640.0,940.0,770.102243
SPY,2026-08-11 18:37:00+00:00,770.11,770.22,770.0,770.015,123879.0,1589.0,770.13387
SPY,2026-08-11 18:38:00+00:00,770.01,770.06,769.93,770.0,57218.0,1090.0,769.995978
SPY,2026-08-11 18:39:00+00:00,770.0,770.02,769.94,770.01,25193.0,796.0,769.979808
SPY,2026-08-11 18:40:00+00:00,770.0,770.0,769.83,769.84,64860.0,1093.0,769.891323
SPY,2026-08-11 18:41:00+00:00,769.85,769.9,769.68,769.6847,105286.0,1192.0,769.782769
SPY,2026-08-11 18:42:00+00:00,769.695,769.84,769.66,769.84,103354.0,1510.0,769.721137
SPY,2026-08-11 18:43:00+00:00,769.83,769.85,769.73,769.82,65833.0,1282.0,769.782104
SPY,2026-08-11 18:44:00+00:00,769.81,769.93,769.78,769.79,47133.0,1150.0,769.85273
SPY,2026-08-11 18:45:00+00:00,769.78,769.97,769.78,769.92,40606.0,1129.0,769.885038
SPY,2026-08-11 18:46:00+00:00,769.92,770.03,769.92,769.96,65239.0,1290.0,769.976137
SPY,2026-08-11 18:47:00+00:00,769.97,770.07,769.95,769.99,50544.0,888.0,770.024224
SPY,2026-08-11 18:48:00+00:00,770.0,770.18,770.0,770.17,35187.0,898.0,770.093514
SPY,2026-08-11 18:49:00+00:00,770.16,770.35,770.13,770.34,48018.0,1066.0,770.258914
SPY,2026-08-11 18:50:00+00:00,770.325,770.365,770.24,770.24,47403.0,989.0,770.29316
SPY,2026-08-11 18:51:00+00:00,770.235,770.27,770.14,770.27,86916.0,1341.0,770.189028
SPY,2026-08-11 18:52:00+00:00,770.28,770.36,770.25,770.36,41041.0,814.0,770.318434
SPY,2026-08-11 18:53:00+00:00,770.36,770.465,770.255,770.3,51323.0,1056.0,770.372688
SPY,2026-08-11 18:54:00+00:00,770.31,770.42,770.29,770.37,60353.0,673.0,770.349564
SPY,2026-08-11 18:55:00+00:00,770.355,770.38,770.27,770.28,25059.0,743.0,770.312821
SPY,2026-08-11 18:56:00+00:00,770.28,770.3,770.1801,770.19,40761.0,1001.0,770.263108
SPY,2026-08-11 18:57:00+00:00,770.19,770.36,770.17,770.33,28825.0,749.0,770.274132
SPY,2026-08-11 18:58:00+00:00,770.325,770.325,770.09,770.125,44088.0,981.0,770.141811
SPY,2026-08-11 18:59:00+00:00,770.13,770.16,770.06,770.075,25056.0,872.0,770.110495
SPY,2026-08-11 19:00:00+00:00,770.09,770.21,769.89,769.975,46159.0,1215.0,770.021692
SPY,2026-08-11 19:01:00+00:00,769.99,770.155,769.95,769.99,26926.0,1013.0,770.048634
SPY,2026-08-11 19:02:00+00:00,770.005,770.13,770.0,770.09,40383.0,1051.0,770.077837
SPY,2026-08-11 19:03:00+00:00,770.06,770.15,770.04,770.1,48430.0,1077.0,770.098541
SPY,2026-08-11 19:04:00+00:00,770.1,770.152,770.02,770.095,47305.0,1119.0,770.082742
SPY,2026-08-11 19:05:00+00:00,770.095,770.12,770.01,770.08,48175.0,1088.0,770.057596
SPY,2026-08-11 19:06:00+00:00,770.08,770.17,769.98,770.03,36909.0,1015.0,770.067442
SPY,2026-08-11 19:07:00+00:00,770.01,770.01,769.85,769.889,100705.0,1643.0,769.91426
SPY,2026-08-11 19:08:00+00:00,769.88,770.01,769.87,769.97,85553.0,1449.0,769.947772
SPY,2026-08-11 19:09:00+00:00,769.98,770.0872,769.89,770.08,30466.0,1134.0,769.978376
SPY,2026-08-11 19:10:00+00:00,770.09,770.27,770.02,770.18,64328.0,1256.0,770.157664
SPY,2026-08-11 19:11:00+00:00,770.2,770.27,770.18,770.25,42192.0,1007.0,770.224978
SPY,2026-08-11 19:12:00+00:00,770.25,770.275,770.1675,770.2,31204.0,985.0,770.216341
SPY,2026-08-11 19:13:00+00:00,770.18,770.37,770.18,770.35,39747.0,1041.0,770.292516
SPY,2026-08-11 19:14:00+00:00,770.36,770.38,770.18,770.24,38362.0,1059.0,770.2789
SPY,2026-08-11 19:15:00+00:00,770.27,770.3,770.19,770.21,36556.0,990.0,770.244073
SPY,2026-08-11 19:16:00+00:00,770.21,770.34,770.17,770.33,44108.0,1097.0,770.271519
SPY,2026-08-11 19:17:00+00:00,770.3399,770.4,770.245,770.26,102932.0,1273.0,770.339931
SPY,2026-08-11 19:18:00+00:00,770.27,770.41,770.26,770.38,40768.0,942.0,770.339893
SPY,2026-08-11 19:19:00+00:00,770.375,770.4901,770.37,770.44,95303.0,1270.0,770.43338
SPY,2026-08-11 19:20:00+00:00,770.44,770.475,770.37,770.44,42978.0,1112.0,770.43639
SPY,2026-08-11 19:21:00+00:00,770.449,770.55,770.41,770.5157,54373.0,1202.0,770.491413
SPY,2026-08-11 19:22:00+00:00,770.515,770.54,770.42,770.5,42288.0,996.0,770.48841
SPY,2026-08-11 19:23:00+00:00,770.5,770.62,770.5,770.535,88757.0,1195.0,770.577871
SPY,2026-08-11 19:24:00+00:00,770.535,770.67,770.53,770.64,48448.0,1258.0,770.617228
SPY,2026-08-11 19:25:00+00:00,770.639,770.65,770.5187,770.62,55881.0,1206.0,770.592429
SPY,2026-08-11 19:26:00+00:00,770.63,770.65,770.54,770.57,99165.0,1465.0,770.57786
SPY,2026-08-11 19:27:00+00:00,770.58,770.58,770.46,770.52,39921.0,1000.0,770.518155
SPY,2026-08-11 19:28:00+00:00,770.52,770.66,770.45,770.66,57546.0,948.0,770.529057
SPY,2026-08-11 19:29:00+00:00,770.65,770.69,770.57,770.63,182585.0,1088.0,770.638434
SPY,2026-08-11 19:30:00+00:00,770.63,770.81,770.55,770.69,219498.0,1571.0,770.714335
SPY,2026-08-11 19:31:00+00:00,770.68,770.84,770.68,770.76,103697.0,1472.0,770.783222
SPY,2026-08-11 19:32:00+00:00,770.76,770.775,770.6,770.61,67015.0,1100.0,770.718211
SPY,2026-08-11 19:33:00+00:00,770.6,770.73,770.58,770.69,55991.0,1265.0,770.652836
SPY,2026-08-11 19:34:00+00:00,770.68,770.81,770.68,770.8,53855.0,1018.0,770.780929
SPY,2026-08-11 19:35:00+00:00,770.79,770.86,770.775,770.795,63979.0,1090.0,770.819749
SPY,2026-08-11 19:36:00+00:00,770.79,770.96,770.7,770.9599,44303.0,1206.0,770.834854
SPY,2026-08-11 19:37:00+00:00,770.9517,771.04,770.9101,770.925,75122.0,1336.0,770.990413
SPY,2026-08-11 19:38:00+00:00,770.915,771.095,770.915,771.08,67165.0,1425.0,771.006981
SPY,2026-08-11 19:39:00+00:00,771.085,771.0936,770.96,771.05,69801.0,1347.0,771.016877
SPY,2026-08-11 19:40:00+00:00,771.07,771.07,770.87,770.955,66161.0,1533.0,770.952442
SPY,2026-08-11 19:41:00+00:00,770.96,770.99,770.84,770.9,69397.0,1456.0,770.918048
SPY,2026-08-11 19:42:00+00:00,770.89,770.93,770.76,770.77,80737.0,1585.0,770.856284
SPY,2026-08-11 19:43:00+00:00,770.765,770.88,770.74,770.81,112820.0,1816.0,770.832563
SPY,2026-08-11 19:44:00+00:00,770.8,770.81,770.68,770.715,48318.0,1500.0,770.754131
SPY,2026-08-11 19:45:00+00:00,770.72,770.72,770.41,770.47,136073.0,2460.0,770.511051
SPY,2026-08-11 19:46:00+00:00,770.47,770.58,770.42,770.52,314638.0,1439.0,770.518402
SPY,2026-08-11 19:47:00+00:00,770.52,770.56,770.43,770.48,100377.0,1360.0,770.501773
SPY,2026-08-11 19:48:00+00:00,770.47,770.49,770.29,770.3417,85382.0,1720.0,770.397312
SPY,2026-08-11 19:49:00+00:00,770.35,770.49,770.3,770.38,161604.0,2417.0,770.354397
SPY,2026-08-11 19:50:00+00:00,770.39,770.47,769.93,770.0699,142634.0,3175.0,770.10672
SPY,2026-08-11 19:51:00+00:00,770.06,770.25,770.0,770.125,109684.0,2380.0,770.112579
SPY,2026-08-11 19:52:00+00:00,770.13,770.16,769.9,769.91,112005.0,2361.0,770.064393
SPY,2026-08-11 19:53:00+00:00,769.91,769.99,769.79,769.96,105923.0,2384.0,769.90418
SPY,2026-08-11 19:54:00+00:00,769.96,770.41,769.85,770.4,140730.0,2886.0,770.166625
SPY,2026-08-11 19:55:00+00:00,770.41,770.48,770.15,770.235,200127.0,3066.0,770.276066
SPY,2026-08-11 19:56:00+00:00,770.23,770.335,770.06,770.15,164623.0,3054.0,770.202869
SPY,2026-08-11 19:57:00+00:00,770.1695,770.195,770.05,770.075,803007.0,3279.0,770.103312
SPY,2026-08-11 19:58:00+00:00,770.08,770.33,769.97,770.33,334870.0,5520.0,770.132688
SPY,2026-08-11 19:59:00+00:00,770.33,770.55,769.84,770.42,1175295.0,10415.0,770.144377
SPY,2026-08-11 20:00:00+00:00,770.45,770.7,770.39,770.39,888324.0,504.0,770.561409
SPY,2026-08-11 20:01:00+00:00,770.42,770.46,770.34,770.39,31454.0,217.0,770.406854
SPY,2026-08-11 20:02:00+00:00,770.4,770.42,770.24,770.27,37167.0,212.0,770.353743
SPY,2026-08-11 20:03:00+00:00,770.37,770.56,770.17,770.27,564826.0,186.0,770.548948
SPY,2026-08-11 20:04:00+00:00,770.25,770.34,770.23,770.29,760287.0,208.0,770.285876
SPY,2026-08-11 20:05:00+00:00,770.3,770.48,770.3,770.39,19695.0,178.0,770.413524
SPY,2026-08-11 20:06:00+00:00,770.41,770.43,770.36,770.4,45793.0,193.0,770.408633
SPY,2026-08-11 20:07:00+00:00,770.4,770.5,770.4,770.5,24209.0,92.0,770.487143
SPY,2026-08-11 20:08:00+00:00,770.46,770.55,770.42,770.5487,206605.0,159.0,770.480311
SPY,2026-08-11 20:09:00+00:00,770.55,770.68,770.55,770.631,320594.0,131.0,770.563311
SPY,2026-08-11 20:10:00+00:00,770.65,770.66,770.55,770.55,144768.0,95.0,770.618613
SPY,2026-08-11 20:11:00+00:00,770.61,770.67,770.551,770.56,8258.0,92.0,770.641611
SPY,2026-08-11 20:12:00+00:00,770.601,770.66,770.57,770.6262,1328417.0,66.0,770.617342
SPY,2026-08-11 20:13:00+00:00,770.66,770.69,770.62,770.69,1240.0,56.0,770.648759
SPY,2026-08-11 20:14:00+00:00,770.65,770.75,770.65,770.68,1706662.0,102.0,770.693533
SPY,2026-08-11 20:15:00+00:00,770.65,770.77,770.64,770.77,20176.0,122.0,770.694019
SPY,2026-08-11 20:16:00+00:00,770.7313,770.8,770.7,770.73,41076.0,235.0,770.739144
SPY,2026-08-11 20:17:00+00:00,770.74,770.78,770.69,770.75,16246.0,88.0,770.74315
SPY,2026-08-11 20:18:00+00:00,770.77,770.8,770.77,770.8,2591.0,56.0,770.795211
SPY,2026-08-11 20:19:00+00:00,770.8,770.8,770.71,770.72,11813.0,109.0,770.748639
SPY,2026-08-11 20:20:00+00:00,770.76,770.82,770.76,770.8,2505.0,32.0,770.785008
SPY,2026-08-11 20:21:00+00:00,770.8,770.819,770.79,770.819,128235.0,37.0,770.79972
SPY,2026-08-11 20:22:00+00:00,770.82,770.97,770.82,770.97,4134.0,60.0,770.888785
SPY,2026-08-11 20:23:00+00:00,770.97,770.97,770.93,770.93,5599.0,57.0,770.932176
SPY,2026-08-11 20:24:00+00:00,770.94,771.03,770.93,771.0007,8360.0,85.0,770.988635
SPY,2026-08-11 20:25:00+00:00,771.0,771.01,771.0,771.01,90561.0,15.0,771.002378
SPY,2026-08-11 20:26:00+00:00,770.99,771.0,770.93,771.0,2238.0,44.0,770.987969
SPY,2026-08-11 20:27:00+00:00,770.99,771.01,770.99,771.0,7875.0,76.0,771.000079
SPY,2026-08-11 20:28:00+00:00,771.01,771.0248,771.0004,771.0248,1096.0,167.0,771.006263
SPY,2026-08-11 20:29:00+00:00,771.0,771.14,771.0,771.13,1437.0,34.0,771.030791
SPY,2026-08-11 20:30:00+00:00,771.1201,771.15,771.08,771.13,2630.0,50.0,771.133404
SPY,2026-08-11 20:31:00+00:00,771.15,771.16,771.1,771.14,33663.0,125.0,771.115122
SPY,2026-08-11 20:32:00+00:00,771.12,771.2,771.12,771.12,13224.0,124.0,771.161827
SPY,2026-08-11 20:33:00+00:00,771.13,771.13,771.12,771.12,1522.0,37.0,771.126598
SPY,2026-08-11 20:34:00+00:00,771.1,771.16,771.1,771.15,2499.0,42.0,771.143824
SPY,2026-08-11 20:35:00+00:00,771.14,771.2,771.13,771.17,12933.0,55.0,771.153582
SPY,2026-08-11 20:36:00+00:00,771.13,771.136,771.12,771.12,1028.0,25.0,771.127147
SPY,2026-08-11 20:37:00+00:00,771.07,771.11,771.06,771.09,4511.0,36.0,771.074448
SPY,2026-08-11 20:38:00+00:00,771.09,771.09,771.08,771.09,7511.0,56.0,771.088882
SPY,2026-08-11 20:39:00+00:00,771.09,771.12,771.09,771.09,46770.0,231.0,771.104604
SPY,2026-08-11 20:40:00+00:00,771.08,771.09,771.06,771.09,4031.0,28.0,771.086213
SPY,2026-08-11 20:41:00+00:00,771.09,771.09,771.0,771.03,34748.0,152.0,771.029102
SPY,2026-08-11 20:42:00+00:00,771.01,771.0815,771.01,771.0815,1878.0,32.0,771.060625
SPY,2026-08-11 20:43:00+00:00,771.06,771.07,771.05,771.06,23050.0,75.0,771.059889
SPY,2026-08-11 20:44:00+00:00,771.04,771.1,771.04,771.09,12661.0,88.0,771.083733
SPY,2026-08-11 20:45:00+00:00,771.08,771.09,771.0,771.0,3420.0,141.0,771.065754
SPY,2026-08-11 20:46:00+00:00,770.99,771.0004,770.98,770.98,2175.0,36.0,770.991927
SPY,2026-08-11 20:47:00+00:00,771.0,771.04,770.97,770.97,4263.0,46.0,770.990526
SPY,2026-08-11 20:48:00+00:00,770.93,771.0,770.93,770.99,3960.0,111.0,770.949833
SPY,2026-08-11 20:49:00+00:00,770.96,770.97,770.87,770.87,26676.0,229.0,770.92037
SPY,2026-08-11 20:50:00+00:00,770.87,770.88,770.82,770.85,18327.0,184.0,770.862895
SPY,2026-08-11 20:51:00+00:00,770.83,770.84,770.8,770.83,13223.0,63.0,770.828573
SPY,2026-08-11 20:52:00+00:00,770.82,770.84,770.82,770.8231,23034.0,86.0,770.826709
SPY,2026-08-11 20:53:00+00:00,770.83,770.84,770.77,770.77,23269.0,84.0,770.818597
SPY,2026-08-11 20:54:00+00:00,770.75,770.83,770.74,770.83,23907.0,90.0,770.76229
SPY,2026-08-11 20:55:00+00:00,770.83,770.85,770.74,770.74,5175.0,40.0,770.827267
SPY,2026-08-11 20:56:00+00:00,770.78,770.78,770.72,770.72,2965.0,27.0,770.767739
SPY,2026-08-11 20:57:00+00:00,770.72,770.74,770.72,770.74,1441.0,44.0,770.736491
SPY,2026-08-11 20:58:00+00:00,770.74,770.75,770.71,770.75,1142.0,27.0,770.738758
SPY,2026-08-11 20:59:00+00:00,770.75,770.75,770.75,770.75,324.0,20.0,770.75
SPY,2026-08-11 21:00:00+00:00,770.76,770.821,770.71,770.821,2549.0,18.0,770.741016
SPY,2026-08-11 21:01:00+00:00,770.79,770.79,770.77,770.77,1526.0,22.0,770.775931
SPY,2026-08-11 21:02:00+00:00,770.82,770.83,770.82,770.83,1502.0,57.0,770.823656
SPY,2026-08-11 21:04:00+00:00,770.89,770.89,770.89,770.89,195868.0,5.0,770.89
SPY,2026-08-11 21:06:00+00:00,770.87,770.89,770.87,770.89,2921.0,19.0,770.879677
SPY,2026-08-11 21:07:00+00:00,770.88,771.0,770.88,770.99,5181.0,57.0,770.923899
SPY,2026-08-11 21:08:00+00:00,770.99,771.0,770.85,770.85,7167.0,37.0,770.916648
SPY,2026-08-11 21:09:00+00:00,770.918,770.96,770.918,770.96,538.0,139.0,770.938125
SPY,2026-08-11 21:10:00+00:00,770.85,770.9,770.85,770.85,509.0,66.0,770.867568
SPY,2026-08-11 21:11:00+00:00,770.85,770.9213,770.85,770.9213,1389.0,63.0,770.852438
SPY,2026-08-11 21:12:00+00:00,770.86,770.92,770.56,770.92,88054.0,47.0,770.571745
SPY,2026-08-11 21:14:00+00:00,770.87,770.8703,770.87,770.87,3423.0,16.0,770.870004
SPY,2026-08-11 21:16:00+00:00,770.86,770.86,770.86,770.86,1897.0,14.0,770.86
SPY,2026-08-11 21:18:00+00:00,770.89,770.89,770.89,770.89,67.0,15.0,770.89
SPY,2026-08-11 21:19:00+00:00,770.85,770.95,770.81,770.95,5440.0,64.0,770.842414
SPY,2026-08-11 21:20:00+00:00,770.82,770.87,770.8,770.87,7139.0,29.0,770.807712
SPY,2026-08-11 21:22:00+00:00,770.89,770.91,770.89,770.9,1518.0,14.0,770.901596
SPY,2026-08-11 21:23:00+00:00,770.9,770.9,770.9,770.9,1804.0,17.0,770.9
SPY,2026-08-11 21:24:00+00:00,770.87,770.87,770.87,770.87,142.0,20.0,770.87
SPY,2026-08-11 21:25:00+00:00,770.92,770.92,770.92,770.92,61.0,8.0,770.92
SPY,2026-08-11 21:26:00+00:00,770.88,770.88,770.87,770.87,1482.0,22.0,770.871343
SPY,2026-08-11 21:27:00+00:00,770.87,770.8716,770.87,770.8716,255.0,16.0,770.8708
SPY,2026-08-11 21:29:00+00:00,770.872,770.89,770.87,770.87,353.0,24.0,770.875373
SPY,2026-08-11 21:30:00+00:00,770.87,770.87,770.87,770.87,308.0,8.0,770.87
SPY,2026-08-11 21:31:00+00:00,770.87,770.87,770.86,770.86,845.0,15.0,770.869487
SPY,2026-08-11 21:32:00+00:00,770.86,770.86,770.86,770.86,1035.0,9.0,770.86
SPY,2026-08-11 21:33:00+00:00,770.86,770.86,770.85,770.85,185.0,18.0,770.856106
SPY,2026-08-11 21:34:00+00:00,770.83,770.83,770.83,770.83,340.0,19.0,770.83
SPY,2026-08-11 21:37:00+00:00,770.8312,770.8312,770.8312,770.8312,87.0,9.0,770.8312
SPY,2026-08-11 21:38:00+00:00,770.83,770.83,770.83,770.83,476.0,19.0,770.83
SPY,2026-08-11 21:40:00+00:00,770.8028,770.8028,770.8028,770.8028,73.0,16.0,770.8028
SPY,2026-08-11 21:41:00+00:00,770.76,770.7736,770.76,770.7736,218.0,14.0,770.7668
SPY,2026-08-11 21:43:00+00:00,770.76,770.83,770.76,770.83,371.0,16.0,770.820329
SPY,2026-08-11 21:46:00+00:00,770.83,770.83,770.83,770.83,334.0,16.0,770.83
SPY,2026-08-11 21:47:00+00:00,770.8,770.85,770.74,770.84,2341.0,22.0,770.793548
SPY,2026-08-11 21:48:00+00:00,770.89,770.89,770.89,770.89,199.0,21.0,770.89
SPY,2026-08-11 21:49:00+00:00,770.78,770.83,770.78,770.78,6806.0,47.0,770.781098
SPY,2026-08-11 21:50:00+00:00,770.7402,770.7402,770.7402,770.7402,108.0,15.0,770.7402
SPY,2026-08-11 21:51:00+00:00,770.73,770.76,770.7,770.7,16921.0,165.0,770.709318
SPY,2026-08-11 21:52:00+00:00,770.7,770.73,770.7,770.7,9557.0,168.0,770.700268
SPY,2026-08-11 21:53:00+00:00,770.73,770.73,770.73,770.73,121.0,11.0,770.73
SPY,2026-08-11 21:54:00+00:00,770.75,770.75,770.75,770.75,520.0,16.0,770.75
SPY,2026-08-11 21:55:00+00:00,770.71,770.71,770.7,770.7,357.0,14.0,770.708423
SPY,2026-08-11 21:56:00+00:00,770.66,770.7,770.65,770.67,894.0,18.0,770.661444
SPY,2026-08-11 21:57:00+00:00,770.7,770.7,770.7,770.7,2217.0,18.0,770.7
SPY,2026-08-11 21:59:00+00:00,770.7,770.81,770.67,770.8,9629.0,114.0,770.697984
SPY,2026-08-11 22:00:00+00:00,770.71,770.96,770.7,770.82,36772.0,380.0,770.761286
SPY,2026-08-11 22:01:00+00:00,770.8,770.8,770.78,770.79,964.0,23.0,770.788095
SPY,2026-08-11 22:02:00+00:00,770.76,770.77,770.76,770.76,1333.0,12.0,770.762486
SPY,2026-08-11 22:03:00+00:00,770.74,770.74,770.65,770.689,2622.0,32.0,770.705346
SPY,2026-08-11 22:04:00+00:00,770.65,770.7,770.59,770.66,4342.0,62.0,770.617217
SPY,2026-08-11 22:05:00+00:00,770.65,770.65,770.65,770.65,164.0,14.0,770.65
SPY,2026-08-11 22:06:00+00:00,770.66,770.71,770.66,770.67,4134.0,54.0,770.685429
SPY,2026-08-11 22:07:00+00:00,770.64,770.64,770.64,770.64,121.0,17.0,770.64
SPY,2026-08-11 22:08:00+00:00,770.63,770.73,770.63,770.71,15270.0,128.0,770.694036
SPY,2026-08-11 22:09:00+00:00,770.77,770.79,770.74,770.74,977.0,32.0,770.768979
SPY,2026-08-11 22:10:00+00:00,770.66,770.66,770.6,770.6025,506.0,29.0,770.634004
SPY,2026-08-11 22:11:00+00:00,770.6664,770.72,770.6664,770.72,296.0,18.0,770.687581
SPY,2026-08-11 22:12:00+00:00,770.74,770.8115,770.73,770.81,1803.0,33.0,770.771319
SPY,2026-08-11 22:13:00+00:00,770.86,770.88,770.85,770.88,1149.0,20.0,770.867703
